id	filename	md5	size	state
c6eb8cad-2a07-4e0f-ab62-92a9775e1a8e	15e64cf0-3bb0-4ce1-bed2-7cd56f7efab7.rna_seq.genomic.gdc_realn.bam	0d143eb69a11d1e81b9f517ac775e1d0	12657718830	released
2279b78c-d26f-4c69-bcc1-983b550163d9	c5e117b2-27e4-4025-a844-1debcf5414f9.rna_seq.genomic.gdc_realn.bam	ff6f8a57a1c551a17bda0d67bd458254	12366318137	released
2c469a93-4bc5-4419-a119-29881120aabd	a73a7a1e-149d-4304-93c0-5014fff5e511.rna_seq.genomic.gdc_realn.bam	25b79d519fd2f8df8d47d401fc290764	8849551334	released
092c07c1-9452-4323-af5e-f60a281e6872	dcc4a75b-d4ca-4be5-9fc2-df6b1e9d2c49.rna_seq.genomic.gdc_realn.bam	5c0c2ccaa9b55fc175e73a71446753c9	2531570742	released
793277d9-c2fa-4126-95b0-d8275c8c40bc	8eac5647-c56a-47de-8d3e-2c18c69ee295.rna_seq.genomic.gdc_realn.bam	1847586115454b77a8bb7a4443c51876	12942367401	released
2a57bf38-d72d-4b8d-9f27-a8aee37beac5	e4663f54-1b47-4cb7-b9bc-b621cadbae83.rna_seq.genomic.gdc_realn.bam	e0af738c05d596f6e5f7d6d97a07c92b	4101982381	released
4923104b-5b29-46f5-b306-b8ef0b6baf69	8a8849aa-91ff-4c9c-b03b-abe727b15fa7.rna_seq.genomic.gdc_realn.bam	0b4550e596f1acbe776a1eeaa0c59cf5	20145605273	released
5360982b-e082-4b36-95d2-794d7fd35e50	12ce0093-2d20-4e4b-bc1a-2a13169a7e16.rna_seq.genomic.gdc_realn.bam	3bc74e7d8d6a5fd5e93b23508949e0c0	12118692153	released
90eaac14-7752-4f68-8e49-3e672f3b0528	0f278720-a7e1-4f50-9aa8-590594e67202.rna_seq.genomic.gdc_realn.bam	4950e5c9a6c4f88a52c7e9c974e76074	3565421496	released
1b71b852-2547-469f-bf82-0e5e80995968	88496f25-8e47-48b0-afd9-4f8ffdc181e0.rna_seq.genomic.gdc_realn.bam	4d602d68bbf1eb76f6015fc39f3babb8	16394114609	released
2b6f11a3-95b5-4448-b51c-da8713428d84	cbfe135a-3e6a-4c0f-9200-44dd7f5b2c31.rna_seq.genomic.gdc_realn.bam	77bce08804503ce3a721aa2673aa0b1c	15754724393	released
ba1b54d4-9004-4114-92a0-ae6ce49baf3f	e4ec3414-5c3a-4467-ae97-090e4749a3c5.rna_seq.genomic.gdc_realn.bam	ddb05e4ca8d0dfb01cb3b2082c44e309	13710475563	released
53a474e5-542d-4df9-bf74-009e5056ee56	5b08399e-faff-407a-9150-bb64fc0bd536.rna_seq.genomic.gdc_realn.bam	45fea5707527defd0b75553bc5a4eba3	7724168966	released
7f20080e-9106-458b-b717-b023e94f3220	d2b0edd1-e6b5-43f7-8e97-52a3b311ff62.rna_seq.genomic.gdc_realn.bam	14459abc77bd87603a92ae2f607f7259	15327619365	released
23d8c56d-0a61-4bec-a94a-0aedefe7f022	738aebe2-c1f7-4635-9164-e7604782e714.rna_seq.genomic.gdc_realn.bam	0e8e1fcb0fb0dc457c6cac83618cbb5f	13513080916	released
9aa2f6c8-9cf3-4709-bd62-d4b6fd04c8f7	d5cc3175-b8ae-4fb1-ad04-01244ef3f346.rna_seq.genomic.gdc_realn.bam	d4d9c11eb9c094cbe7a6d06708fc632b	13463485881	released
2f8b66c8-0f03-4e9d-828f-8c373a44fdd9	c2a41bae-231d-44fc-acb3-5c9b2eb27193.rna_seq.genomic.gdc_realn.bam	313ca7e23a6a0e052ee21766d088ee3b	13306798822	released
7bc6f0ef-0222-463b-8a53-31f24983c47b	e51c34f7-5858-4d60-945b-1987d7f3c818.rna_seq.genomic.gdc_realn.bam	db95390e3aee1849f97f908ddc2ffcfb	12476787044	released
93162015-61a1-415b-828e-b003fb936a0b	d8ac8735-5742-4677-999d-f38cda4b5749.rna_seq.genomic.gdc_realn.bam	43005079fecd14279b0a908c51345f6d	9877524736	released
59c2f251-ddec-4aa4-9ab6-b26f9e2a819a	13fb075e-0407-4dab-bb09-202a584e3736.rna_seq.genomic.gdc_realn.bam	491ede4c30993e413c06ce45b37a70e7	9950865818	released
454be8bf-4297-4142-a1ab-95f6a59eafa1	7af2967d-bd12-4618-91aa-4119418d9a1d.rna_seq.genomic.gdc_realn.bam	899b41ee4703e5c968aedf30917935c8	10882485481	released
252fe381-e357-4c5b-8183-5c4b966fafc0	f98bcefc-0737-4e07-b56c-dea2ed8e2f8b.rna_seq.genomic.gdc_realn.bam	be188494c8619b376a6bf7139b097af2	14682294585	released
38e5373a-02b8-445e-bc24-f712d31d1f04	058464a0-092d-4db0-988f-f4239853f011.rna_seq.genomic.gdc_realn.bam	041bb4226e315bd31dcf4dbf7332a9ab	15320273864	released
9517ea4f-f405-4e65-b8d4-7fc7ceef4268	76e49d6d-670b-4945-bd60-3427f346ecf0.rna_seq.genomic.gdc_realn.bam	62af9ed2151cd9fc846a88ff96994d3f	11206723109	released
c551e57d-8341-4174-b7c2-ffe87f4692db	0ddc2a8f-e852-4c06-8319-3ac7eaa4eaaa.rna_seq.genomic.gdc_realn.bam	1400285dfaf67b1e91290186c18dbfbd	3944984279	released
ed9a2207-b2ea-4ff4-a80d-1b1c3b88fb67	8278c1d9-d1fe-461d-a80d-6e2a14acd67f.rna_seq.genomic.gdc_realn.bam	28122fd715230360050e74e245eecfff	11440884086	released
8ecf6d65-35d4-414f-a78b-154e6cb7050e	a35338b1-006e-483d-b154-a27ef34befc5.rna_seq.genomic.gdc_realn.bam	b53ff5b6d83a68eed23541642fbb7359	7666367830	released
3de9a026-9053-46c2-a6cc-a56a60f42972	6e97b6ba-513c-45fb-9bd1-331fb940e9bc.rna_seq.genomic.gdc_realn.bam	208d2b7955ab2e02e3b49f37baa03fd9	15653738636	released
5fddd300-d9de-489f-95a0-b2bd72da13c9	8311bfb3-8462-4ce2-9020-65d79dec9e36.rna_seq.genomic.gdc_realn.bam	7456118c2b5d72866ae6e719abd3aa39	12828760265	released
619092a3-2e54-4df5-9c4d-6cb306a4a1fd	be7fc1c6-5b08-47cb-8dab-9e67b97446c1.rna_seq.genomic.gdc_realn.bam	0d0e27486ca4bcf72109ab1a477fd1d8	2809011362	released
4dd7c005-bd60-42a4-8f28-221e54009c13	b8a5c55e-6c88-407a-a669-6f99b9f4b43e.rna_seq.genomic.gdc_realn.bam	8c34e572a882f52cf890c6b8ec35538a	16846365684	released
1429d729-cfb5-4a2b-b42b-c0b1f4bf0a85	d4498204-aced-4679-89e0-12ebc2d75d1f.rna_seq.genomic.gdc_realn.bam	61f47b795f93c38f3c33f4c6197afef3	12338641091	released
7dba87af-8d7f-4481-9811-2dc7e2272f80	d3cd84d6-69d2-468b-80dc-c3fb2e153006.rna_seq.genomic.gdc_realn.bam	a085ea542e07ba7e85c51924bd1a96f6	15411919705	released
9e2a7ce1-8162-42b7-a89b-592e32456ce5	b0ad0b3e-1612-4ab1-889f-d5f4d8127370.rna_seq.genomic.gdc_realn.bam	00c0d472e5dd8b621e540022d7a36b02	8827358995	released
45d88e91-a926-4be2-bfbf-31b8eddc05ec	99fd9584-7501-43b3-bbf2-e2148434e5d4.rna_seq.genomic.gdc_realn.bam	92b4269c7f14a0162dbe466149dbe72b	9009653783	released
07a3eefb-cb20-4a38-918f-6a95710ba7d5	d029cee5-5b66-4db3-b156-5cc5c03d48a0.rna_seq.genomic.gdc_realn.bam	9dac12c350e735866dd2071a3b525e1f	1369244230	released
1e761100-b6d7-4878-b983-0cceaf7ebf5e	dc4e0a32-06a1-4712-8149-a19af0f4d31f.rna_seq.genomic.gdc_realn.bam	8fb17d72fc87a612dfbb66e859a7ce1f	11167463282	released
73cb5337-f441-4482-a3db-2c239c075d33	e4b42f01-1b34-48d0-a843-5fe8ea68e449.rna_seq.genomic.gdc_realn.bam	dbb99f8949e7f4a7393bf4e3268bc623	13998683279	released
e4ac1981-9585-49e4-8bcb-11db07629f71	9ea3f746-a2ca-4d6c-b10b-50875fcee197.rna_seq.genomic.gdc_realn.bam	f8f790ab02d9880ba52106586486e4d3	10812111818	released
47df04ca-2db1-4ea7-9ca9-9d465067c6ad	88100f92-c19a-420a-b6c1-b4104b5554bd.rna_seq.genomic.gdc_realn.bam	78d11f53ba8caab774dd72858f7f3ba5	9958665809	released
7e04b382-4ce8-4bcb-a5a8-1925b7e097d3	d8d85fc1-1404-4cd2-86eb-ec1d5ea2bded.rna_seq.genomic.gdc_realn.bam	41078c1a4c15f9e1a593a5bdef9a352f	11892180903	released
091c3ef0-2f15-4571-8d1f-a001bb83bc1d	a0eeeb39-ed67-4039-816e-516bbc44800d.rna_seq.genomic.gdc_realn.bam	c1097d3293d591ba3072e43129e1c80a	2533503107	released
9ea9f84b-cf1c-4bd7-89b8-52012c979c27	3a0bc50d-0916-4978-893f-3c0c765ad03d.rna_seq.genomic.gdc_realn.bam	0f0b0c48a75e9c4ad9642491f373f8f6	16263181906	released
72becd0c-14a3-448d-9cab-b7123557b851	adda7d97-de53-4b66-b222-0728c779ff37.rna_seq.genomic.gdc_realn.bam	0bfad8033c84523f435f79eacc670ee7	8905362974	released
353265a2-8de7-4ce1-8c95-a6831691b88a	2fcd6380-100c-45a4-897f-52e04af8a560.rna_seq.genomic.gdc_realn.bam	44caf1d1597cd3bd0e551034e80a1def	8829569630	released
a7ec934e-6a1b-4280-a649-f06dfde46c7e	9aa14feb-4b33-43e6-8a3e-d9d21f3393c1.rna_seq.genomic.gdc_realn.bam	6070cfd667153d99f65bb086e07965d7	18038628657	released
b0173670-1820-48a5-826d-85eaa437d48f	3e9fa6b5-6823-4582-98df-80d707532fb3.rna_seq.genomic.gdc_realn.bam	50fb4bf4ab02301b9f68a6dd437993ca	13749142043	released
bbceffba-4293-4262-a3da-24569f12ccc5	de64157f-97a2-4b39-91a9-4eca3dadd9d8.rna_seq.genomic.gdc_realn.bam	09eec378acf36ea37faa6c494c1b4de7	14460408486	released
68eeb192-bb12-4eb4-9218-c927e6596f73	1349131b-a08c-4d01-ba8d-ec8fda683e56.rna_seq.genomic.gdc_realn.bam	185c04b0c9ff7a1bdc16db6297315913	2157385928	released
3edc6d95-60d0-43b8-96b9-ed7b084acfa3	9c6f5928-0177-4c2c-b378-7c81af995753.rna_seq.genomic.gdc_realn.bam	2d1c99fa4acb8520f24e946802668f59	9956268622	released
b174e82d-fc0b-4c38-8753-b60e9b756a5d	8ac8c41b-7b54-4d70-a424-624311ff1955.rna_seq.genomic.gdc_realn.bam	9482fae86a2b3b0346448433b68d6d55	16219103804	released
fdd44b4f-5141-4a9a-9e8f-fb4e01295b87	74a02eae-70ed-4da8-af8b-e4b1976fe668.rna_seq.genomic.gdc_realn.bam	794e2b0a54e6be2630e99d44cd99c945	10954373990	released
d2b71fbb-4327-40ba-b624-3d1ac5e03466	13d8fb6c-ea2d-4738-842b-9a9834c70062.rna_seq.genomic.gdc_realn.bam	b75080c6f0af7ceb44fd93340f5504a1	12103994921	released
3f3c775e-b0a3-4e4e-82c8-6eed8d298a15	e6bfaae1-8e38-462b-88fb-525bc29d0938.rna_seq.genomic.gdc_realn.bam	dd9778780d21c99660ed39f5c7c79192	8954120469	released
43b9cc11-08f3-42d7-a3c8-536a35ef8d5d	3042190e-49b8-4e1e-974e-d7ca4a5c2c40.rna_seq.genomic.gdc_realn.bam	8c247e4cc2853f95f24350f64be85b91	8728412853	released
647ecc91-6806-452c-9ede-bf3ec50f1632	eb5d57bc-99d2-4fef-b351-82c09dd81e91.rna_seq.genomic.gdc_realn.bam	df4edcd989be20398eb672f29fb1100d	19292622783	released
3cdd44b0-776f-4981-b60a-1d703ed6df6d	9134b70a-e3ee-4346-a357-c91c4e51c935.rna_seq.genomic.gdc_realn.bam	c16ddd73538986d07bff001d1b6c40ef	10550252109	released
cd3662bb-fbb5-4e1e-a90b-be1438f18bef	56dce38c-7b52-418e-ac72-c24d54df50db.rna_seq.genomic.gdc_realn.bam	d6feb11ddf20eea904e9eaed744c9310	12319966083	released
c2e0fbfa-f219-4db8-bc57-c024d705cb8d	06270c29-9c68-448c-83b3-aab68a1a91a9.rna_seq.genomic.gdc_realn.bam	6a9755d718523142aa2e853296ccfd4a	7522820562	released
bfa7dc6f-c53a-4682-b260-721812a5b97b	8dbb68a0-ef69-4c97-93d1-f4fc53b8abf7.rna_seq.genomic.gdc_realn.bam	98e10f2fbd4ce4076c96ce94929984e3	10987427895	released
a1a79273-3de9-403b-b9b2-99e621f1721a	37f8ca61-5c68-4570-9d59-d48becc8dcbe.rna_seq.genomic.gdc_realn.bam	1b873e07050cde03cf8ef1c25af9807c	9760021441	released
52f89063-5a98-4282-a95c-069cba6aca62	699d2065-50fe-4134-99a1-0642056dd92a.rna_seq.genomic.gdc_realn.bam	283a06eed1bc38e38094cfb4daffc248	10185830337	released
41f1338f-84b4-4bfc-b201-1b9437ade9d4	aa354f7c-b3e9-4b3e-a925-b66c31500faa.rna_seq.genomic.gdc_realn.bam	803a04db24a374ba9b809e62dc877510	12000223054	released
6612db9e-025e-44ac-9424-f812fd0caeab	b3585180-f9fe-4a47-8b1b-5c8bade94809.rna_seq.genomic.gdc_realn.bam	5a463d904b27f2ac2af9729a7e5a14e5	10839012626	released
caa4e005-0da4-4437-933b-852667e612bb	dd5cb830-1960-47c2-8197-c9daf08602b0.rna_seq.genomic.gdc_realn.bam	15ae421a94a4ec56213db59a5d959a00	13985425195	released
1ca28771-5e64-4087-9060-a903428f3086	e0cca3e7-23ce-4395-9e67-ad329f6e2b46.rna_seq.genomic.gdc_realn.bam	04f8ef2b0d483b0d3636538582e1188a	12951155416	released
50f78b5c-13ac-4d8b-9009-60d0ab9a4e38	6702f98a-a320-4d31-abd2-07a547f8c756.rna_seq.genomic.gdc_realn.bam	ff3b085f19675266c585d54c6ad61aa8	4901697494	released
9aa5abdf-2ee9-41ae-9793-2612e1f3e4cb	2aaa3b51-b88a-4f55-ace4-1ca2aa1045da.rna_seq.genomic.gdc_realn.bam	8d613a308ab8fcb300104b04423a6993	13246741107	released
4f565c9e-0821-4edd-9d99-588fb56ee7ff	41a38fe9-0983-49a6-8ff2-58651abe1af6.rna_seq.genomic.gdc_realn.bam	25d3ca4ac48043fd79497c3fe69da0ee	1829059648	released
b922d739-66a4-4dd2-9b64-7c3a1610c07f	4a04d2f6-e5aa-43f7-8e75-0cadfd2d457c.rna_seq.genomic.gdc_realn.bam	0e6d932abcd5dbaaa0fd7b66eacead81	13730426733	released
54fc2a63-a80b-4bef-8412-155ed88694b1	c443be56-2a6a-497e-8ed4-5c958b1ebe5c.rna_seq.genomic.gdc_realn.bam	535b0b4fa55130c8a34a0184208cec8b	12446248916	released
04456996-d6c3-4d57-baa3-aa20f67b3d7d	ee36c333-d20a-4f0b-afb2-47340e39cb08.rna_seq.genomic.gdc_realn.bam	96c1cd15c14db0ec322055ee5e18a612	11298377080	released
481775ca-2cff-4009-81eb-33ef924305a6	b9a78445-fa6a-4608-bcf1-c96fbd4f8340.rna_seq.genomic.gdc_realn.bam	29f28907c8443d561fc77fb33270cab1	10988893205	released
e47d837b-d14b-4ed7-ba97-c90d66312084	2c32462b-0b5b-4cc2-ba88-7e90478c7e11.rna_seq.genomic.gdc_realn.bam	a0778c292091c33c0845d34876742346	9138603965	released
295db125-34e2-4cd2-bbe6-a5e36a991841	fb950857-abcd-4c4e-8651-9247a0ac098f.rna_seq.genomic.gdc_realn.bam	88a77f6bec09a979d546f0163266621d	15671428319	released
96429a87-009f-48eb-807d-e6d58fa71f4c	b34d2ccb-437c-4cf8-95e8-d8c2fd652dfa.rna_seq.genomic.gdc_realn.bam	1f3145b5cbb07e1ba2e0eb67f90630ea	5105897185	released
24d21516-a553-46e4-adc7-a6997502a07a	2db5b660-2678-490e-a627-9d887273f314.rna_seq.genomic.gdc_realn.bam	f973391f7ce551e5a194aa34a7cdd03a	10510289551	released
3d088b02-a0a3-417f-8260-51e59f59465d	79469616-c218-414d-9a2f-c1db50cde17d.rna_seq.genomic.gdc_realn.bam	7d3c39d00c1de168f31adc2c0a16206a	6101942336	released
7ebf882c-bfc4-49f6-a0c6-66c7123c11af	75f5d4d1-b890-47bc-af0b-50a64c628d47.rna_seq.genomic.gdc_realn.bam	71fb702a4e21029d5dcf2a49c90f3c3f	3888433214	released
ab7cdae9-c202-43d0-9a1a-1f3e24e3c8ed	de0b586e-e810-490c-8135-49279ba912af.rna_seq.genomic.gdc_realn.bam	1ea249570a3bd21921a912ac36336a2e	12116475948	released
60f72c29-8305-4235-84dc-a3b14f0e9f71	024599d5-e226-4726-9adb-b3eba5c1161b.rna_seq.genomic.gdc_realn.bam	58096ba70df1e09d5b9c181158ed5a62	16772947897	released
343e1aa7-08c9-4c84-8096-cccdce7d1dd9	a049093f-b993-417f-b43b-38495f4e8e0c.rna_seq.genomic.gdc_realn.bam	b75f08b8d0344f81fdc97d93922a506a	18748833190	released
22c11889-6410-4009-b472-3b6530218ad5	309032e7-fe89-4f3c-abbc-983ba282eb38.rna_seq.genomic.gdc_realn.bam	12be4a9e4579edeca5352fbe88d0bfec	12172163124	released
0591191a-06e0-4e92-a5e9-f558f26cab5e	4ec0c1bf-46af-4e19-abe3-58ed09f5ecf3.rna_seq.genomic.gdc_realn.bam	a545c6d14b8d2bad35e31417b0ecec82	3119822678	released
47ce408e-a4f3-44f6-8cab-c78385f72800	ec67e1b0-9409-4fd7-9517-ba3e88b50090.rna_seq.genomic.gdc_realn.bam	5ec5ac35534eb0c495f04602c374f7a5	10820035450	released
42f80f5e-7446-46c6-8800-c783b361b12a	2f8591d3-27f9-4475-8e86-800a07597694.rna_seq.genomic.gdc_realn.bam	9abf2d5613d1f8c73d37e61457270ebc	3006537848	released
97b226d3-03f2-484a-bcce-ff0b40247a21	54bac525-5209-4fcd-bd24-84408d6c3391.rna_seq.genomic.gdc_realn.bam	ee692189cd148df1e830f5affaf8007a	4930774237	released
1374cb4c-990b-4ae1-974a-119caf41c6b4	f2759b8a-b56e-4cff-8d7b-9776ca51f8b9.rna_seq.genomic.gdc_realn.bam	44cf6c5416d5055343a0effa6f994e5e	6858799910	released
97415b47-29ab-4ce1-973c-679e81a397d3	b81e9011-c3e4-45be-bf25-542dd713ef7d.rna_seq.genomic.gdc_realn.bam	dad84ff4dcfb5b1086d35316903f91f5	13994440545	released
ed898858-3998-4926-bcc3-bb6fd922f1a2	ac39df15-230a-4148-83b9-152a69da1b99.rna_seq.genomic.gdc_realn.bam	5ba506d76197f13874abcda3b03920d3	13402042326	released
6d41c238-746c-400b-adbc-2ec7062dd507	3f1b2020-e480-41ac-a3e7-13607c2485d3.rna_seq.genomic.gdc_realn.bam	5143fcde93a6b2f1a44a520419a13cc9	8651860970	released
87034d66-4c37-4dab-a622-eea1fc2f07d7	762f4ef9-d2f4-4723-9879-f68a0eda9d8f.rna_seq.genomic.gdc_realn.bam	47cfb518d1681cfa706640a1fbef0ad9	2473332001	released
7083149d-00b2-481d-8bec-b98b39ba83be	60fb1806-e49e-4471-a407-25b54747552a.rna_seq.genomic.gdc_realn.bam	cbedeec9f5438739be873ffb49bd7032	10295263031	released
d58da855-4116-4506-8389-6ddeb0bbe03c	6b234381-e6c8-4378-8516-2bcc819b8738.rna_seq.genomic.gdc_realn.bam	4aad21a54dc409de18a125f1b0c16260	11599583404	released
45ae33f0-fd69-479a-9558-ac88f7aef805	6ebf2767-2d7c-4431-87fa-61c203950056.rna_seq.genomic.gdc_realn.bam	170acce1d0652c04b9ab6cbee4b68946	11402825075	released
fdd3ebce-1571-4677-b037-661263869df6	df00e30c-d405-4111-87a5-36f03239795d.rna_seq.genomic.gdc_realn.bam	58f757d38cc460ea686f6b0fddd986bf	11582848323	released
03fb4440-781c-41f6-a267-9b5801e955cb	d55ccb2b-1ba4-4e97-a033-fdb73d185cb6.rna_seq.genomic.gdc_realn.bam	45fd6dc83e5a8e0bb0350fbc32fb8b21	12858736295	released
85caa256-f0a5-41d4-a70a-10fd0570fc88	ab8b18d0-9111-4b3a-bff2-44036f35fe74.rna_seq.genomic.gdc_realn.bam	cc355c0d06d484f7abc360e8dfc0a9fa	10129450197	released
1dcf676f-6544-4739-8028-9484a8e7c130	e6ece113-6882-4ac4-8a56-a65bd82c7d9c.rna_seq.genomic.gdc_realn.bam	a5c9563c2b61f4468150edef94aa6a24	10615210273	released
36b8d20d-8469-4e52-8e0e-edee758a717f	aa5ac51e-0e27-4516-9b84-2129ad21a361.rna_seq.genomic.gdc_realn.bam	34fc959f880e380d6eb800e06c568190	10489644887	released
e98e2e76-fc6c-4c36-bcaf-9aed88ebac5e	948082d4-9a12-4e7e-99f5-f4ef9cd8d62f.rna_seq.genomic.gdc_realn.bam	25bd2b727afbabe7315b0e2a6242fadc	10003003455	released
95cee4b2-386c-4baa-808b-11e50eca491a	e69a6485-dcda-4c2e-a190-7079d8c3b68b.rna_seq.genomic.gdc_realn.bam	82bab9f5d0487fc51bead04108d97332	3766433059	released
fa06889b-2310-4ce6-95ae-1b2d36f319ee	ee45b516-a25d-46be-b541-da8a4721d41d.rna_seq.genomic.gdc_realn.bam	20a49bad3ba9d6b81e8c60855ae707c5	16345143766	released
732f4298-f7a8-4dc9-ba13-0ce70d4e8a17	99a90b6d-d925-4729-a56d-d4660433d61e.rna_seq.genomic.gdc_realn.bam	deee60c09f7c541573a8ccd92252f094	9670343944	released
e7f06376-aaf2-4c1c-bf2e-c795bebe155b	fa228e99-16bf-47dd-8705-87ec209a22cb.rna_seq.genomic.gdc_realn.bam	347f826c1f6d969f4de787affaea36bb	11072593689	released
37f28850-96af-4fb8-a2b9-dc2a0af16a00	d36c3b00-a333-499f-a3a2-bf2a4c6e9ab5.rna_seq.genomic.gdc_realn.bam	d45e4d7b5102709dfd3e49f9628f9be2	12720864563	released
2b1b1673-cbe0-4da1-94c8-9c0fbf3dda82	569bedf6-82a1-42e7-93ab-976e4f7a97b0.rna_seq.genomic.gdc_realn.bam	4c426f05bbd4523937b1da2a1dd65d65	6084800993	released
9fde921f-e336-494f-a07d-bc5e0f9d2ce9	93cacaeb-d302-489b-b70d-28406fcdfa24.rna_seq.genomic.gdc_realn.bam	9972ea0612adebf237034c62d0670701	3520191009	released
bba04833-fce2-4d88-8a03-8b312c2b4404	b921e3e6-f38e-420f-b20b-f46261ea7e21.rna_seq.genomic.gdc_realn.bam	6e4e815cfe09b8362ef8f60e512a20b9	4036576448	released
01fe3f4e-1d1e-49e0-919c-bd80c8b05e33	ba786f99-b577-494c-89fe-8725a93942b7.rna_seq.genomic.gdc_realn.bam	e86918bd34b141b58016dda59c29329c	11556191154	released
4e7a1e23-f5ae-4ee4-9493-ce72416e6d82	008c1cf1-f177-4ae2-980d-377043691b83.rna_seq.genomic.gdc_realn.bam	69b225a67f1951b2c79934048afeef98	15534077913	released
fa5ebce0-d2e8-417f-84a6-ec68ebba1eab	18e77f11-8bc8-4a8e-9c44-6a07cf1a69c8.rna_seq.genomic.gdc_realn.bam	bd8b8c993bb371e8d4dd52a858d1e742	9725219945	released
3c53b133-f635-44d5-a823-549904d45543	55c12c00-d8df-41d1-b565-a6fcdda5e589.rna_seq.genomic.gdc_realn.bam	9b9783d34f1bedec7a59457fee4e194c	14378953408	released
3c2cbd68-be12-43b1-a7d4-a3ea7faf54e0	631f6152-bdc3-4303-a473-64ff41c83818.rna_seq.genomic.gdc_realn.bam	ba4a4ef26996a25ce7266fff08f8498b	13573956780	released
be173e31-99ad-419c-a640-20bad988e0b7	e92fef30-629c-47f2-b8e5-214f01bb8c91.rna_seq.genomic.gdc_realn.bam	945e91a77745031689f24c1eb6cbc09c	13096964599	released
ce3050c4-2c49-4d55-b3be-2590b20ae204	fc53bc40-3b01-4889-9523-920823c20a90.rna_seq.genomic.gdc_realn.bam	f32b288bca9da1b5eaeb7035ea4cfe43	9534419346	released
ba0986c9-96f0-41d6-9a26-346949319a91	6ba71f67-6636-4517-b7f7-a8a92a5b1ff5.rna_seq.genomic.gdc_realn.bam	db45ac11fb8414475c49f4ce91ff3299	14827268130	released
3988b40d-7813-4419-b4f2-b3f90ce73040	44ffd9a6-e23f-4de4-b5ba-3a51b19eeab0.rna_seq.genomic.gdc_realn.bam	7ae81ffdc988e9dbe3fbf91c90e04f60	10118531198	released
61f7788b-88bf-4280-95d0-ce14252b347a	823d1661-5f40-4bf6-b3b8-9ea22a532764.rna_seq.genomic.gdc_realn.bam	0aea2f5436515ebcfc920b89be20575b	12930296056	released
4b1222d2-95bf-4189-98df-4e6b55d085a3	a1d2a041-03c7-4769-a04b-e3d537720c53.rna_seq.genomic.gdc_realn.bam	28f1cce67dcf2cdac8dbef8b1a8870e5	11261066271	released
8dc2ae62-6cb4-4303-94fb-d1759f77daa3	c5687ebd-7ff5-4b0d-adf8-8e689307a60a.rna_seq.genomic.gdc_realn.bam	4f14751d89b95ddb4200c70a054b23b4	11564851203	released
b75af188-d26f-4fe0-bd0c-a0d74117e388	68fd1aac-ccfd-4f3e-b8a0-f9967aa2ff89.rna_seq.genomic.gdc_realn.bam	7edff4fba97762d7654d7af55207791a	10257181868	released
479ef6b4-0525-4d26-bee2-78489e2219f2	bcc3d00d-30d2-4ba7-b3ac-969c2ed9ace9.rna_seq.genomic.gdc_realn.bam	34a74818fba9dd88f9f0fb3070fb42d1	3512195797	released
1694d0a0-ba30-4b6d-97e2-d1fc62058b59	43ce53ab-d774-4e59-83c1-388a6f7a68b2.rna_seq.genomic.gdc_realn.bam	0ce0036a21b536d5ebb54169141bff57	3639139542	released
fe7d852f-5c90-41b9-871e-c0c5ce2b9f65	e39b7cc7-2aad-4b94-8eaf-840dc6cf4819.rna_seq.genomic.gdc_realn.bam	9ff5a02a7ca67f935d9ef222d692ee42	11326348956	released
7f6f8663-1f15-4799-929c-3af088dd238f	511cd0e5-80a3-4e13-a007-774592dda173.rna_seq.genomic.gdc_realn.bam	3e8e214dc1ecbc8339b6e04a7fc35a74	11100704993	released
0dd80981-822c-4740-93ee-cbb1547639ff	8b8f7c5d-29a6-42a6-9d87-4933c1ed2cc0.rna_seq.genomic.gdc_realn.bam	e03764df47d8c049ac0e87a83db2b264	14811748636	released
882f5edf-ee90-4ca2-9b36-fafc4dd506ca	a9eb1a04-32f4-40cd-84fa-4d52210ee85b.rna_seq.genomic.gdc_realn.bam	122109b5ffbbbeabfc1c3f42924c1586	3957041745	released
b2e55552-0def-4040-a54e-5a7174398ebd	12c1ba0b-7f7b-4412-92b5-645693020b94.rna_seq.genomic.gdc_realn.bam	d05e938c7883665819d549ea020dd0bc	9023538016	released
5667f5f1-d7f6-4c0e-95d3-774d79b21daf	4dd33e52-b334-46c5-92f8-32ce4484901d.rna_seq.genomic.gdc_realn.bam	2b12645d4e51ecf522d0a936f1c758ba	13246349243	released
8b143484-6d2a-4b7e-878d-6e2382ff4f0e	31339d2b-ea95-4f77-8591-291d4ff57e68.rna_seq.genomic.gdc_realn.bam	d703d4d5fd452c9abca87541a63f325d	12193311820	released
81c46ca4-cf02-4f6c-8057-2fb58b38f373	e2de4ebe-61fd-4f74-ae99-44f2f3a7dfc3.rna_seq.genomic.gdc_realn.bam	9b9b0c82f20a521ee9b4eb24367da594	9034004650	released
3692ef3c-ab10-4424-98cb-c4e71a53b48d	e3de0c27-5780-4b47-be89-7fc6ac13e4e0.rna_seq.genomic.gdc_realn.bam	210eaeb05f8603013d6009a10b682079	9565656656	released
0de418d3-25d2-4edb-a08d-da81d11ce345	bc9080a5-4f14-456d-8d8e-16e693cd6b85.rna_seq.genomic.gdc_realn.bam	eb5bc52dfd0618e0dd03885f27da9792	12270473785	released
